companyId,companyName,addressAdminUnitL2,addressPostName,addressThoroughfare,addressLocatorDesignator,permissionNum,permissionIssued,permissionValid,companyGroup,permissionStatusNum,permissionStatusIssued,source_file,validity_type,permissionValidDate,is_expired
42884234,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""НАФТАЛАН ЄВРОПА""",Вінницька,Уланів,"Автодорога Р-31 Бердичів-Хмільник-Літин, км 43+000, праворуч",,UA05120150010073669-ІІІ-2,2023-06-27,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
35874788,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ     ""ПАРТНЕР -2008""",Вінницька,Немія,Лісова,50,UA05080050090080481-ІІІ-4,2023-06-20,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
45125844,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ВНП""",Вінницька,Немія,Лісова,27 А,UA05080050090080481-ІІІ-5,2023-06-20,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
45125844,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ВНП""",Вінницька,Гайсин,1 травня,72,UA05040030010071792-ІІІ-15,2023-06-26,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23060418,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ТПФ ""АВС-ЦИТРУС""",Вінницька,Вінниця,Михайла Малишенка,7,UA05020030010063857-ІІІ-82,2023-06-29,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23060418,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ТПФ ""АВС-ЦИТРУС""",Вінницька,Вінниця,Гонти,88 Б,UA05020030010063857-ІІІ-83,2023-06-29,необмежений,3.0,"UA05020030010063857-12, UA05020030010063857-12/1","2021-06-08
2022-06-02",voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
45125844,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ВНП""",Вінницька,Ладижин,Наконечного,131 А,UA05040130010040578-ІІІ-8,2023-06-26,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Юності,51,UA05020030010063857-ІІІ-84,2023-06-20,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Жмеринка,Шевченка,3,UA05060050010030599-ІІІ-9,2023-06-20,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Вінниця,Хмельницьке шосе,114,UA05020030010063857-ІІІ-85,2023-06-21,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Козятин,Пилипа Орлика,12,UA05120090010077573-ІІІ-6,2023-06-21,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Калинівка,Незалежності,7,UA05120070010068103-ІІІ-12,2023-06-21,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30487219,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""АТБ-МАРКЕТ""",Вінницька,Могилів Подільський,Сагайдачного,8/2,UA05080050010069812-ІІІ-8,2023-06-21,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3162228376,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ СЕМЕНЮК АНДРІЙ ВАСИЛЬОВИЧ,Вінницька,Стрижавка,Приміська,18 Ж,UA05020230010011069-ІІІ-5,2023-06-16,2033-06-16,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-16,False
35904141,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ГІДРОХАУС""",Вінницька,Вінниця,Костя Широцького,"14 Ж, 14 З",UA05020030010063857-ІІ-86,2023-06-29,2033-06-29,2.0,UA05020030010063857-50 ,2022-06-02,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-29,False
42419807,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ПЛАНТЕКС""",Вінницька,Микулинці,Малиновського,23,UA05020310110084148-ІІ-3,2023-06-29,2033-06-29,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-29,False
38180739,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""СІГНЕТ-ЦЕНТР""",Вінницька,Козятин,Покровська,78,UA05120090040015328-ІІ-4,2023-06-05,2033-06-05,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-05,False
40075815,"ВИРОБНИЧИЙ ПІДРОЗДІЛ ""ЕКСПЛУАТАЦІЙНЕ ВАГОННЕ ДЕПО ЖМЕРИНКА"" РЕГІОНАЛЬНОЇ ФІЛІЇ ""ПІВДЕННО-ЗАХІДНА ЗАЛІЗНИЦЯ"" АТ ""УКРЗАЛІЗНИЦЯ""",Вінницька,Жмеринка,Барляєва,"17 Г, 13 І, 13 К",UA05060050010030599-ІІІ-10,2023-06-29,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
43877846,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЬЮ  ""ПТИЦЯ ПОДІЛЛЯ""",Вінницька,Махнівка,Київська,2-В,UA05120110010064789-ІІ-5,2023-06-13,2033-06-13,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-13,False
333143011,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО  ""ПК  ПОДІЛЛЯ""",Вінницька,Городківка,Благовіщенська,105,UA05100050010082768-ІІ-2,2023-06-20,2033-06-20,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-06-20,False
42942699,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БУГ ПОДІЛЛЯ""",Вінницька,Стрижавка,Київська,1,UA05020230010011069-ІІ-6,2023-07-04,2033-07-04,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-04,False
41877446,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГНІВАНСЬКА МІСЬКА ЛІКАРНЯ""",Вінницька,Гнівань,Марії Ковач,1,UA05020070010053570-ІІ-6,2023-07-04,2033-07-04,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-04,False
32054743,"ДОЧІРНОГО ПІДПРИЄМСТВА ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ ""АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Немирів,Гайсинське шосе,3,UA05020170010087489-ІІІ-7,2023-07-05,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНОГО ПІДПРИЄМСТВА ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ ""АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Гайсин,Леонтовича,12, UA05040030010071792-ІІІ-16,2023-07-05,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНОГО ПІДПРИЄМСТВА ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ ""АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Немирів,Соборна,206,UA05020170010087489-ІІІ-6,2023-07-05,необмежений,3.0,№523010100-26 ,2011-03-24,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
13330897,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАНКОР""",Вінницька,Вінниця,Праведників світу,10 А,UA05020030010063857-ІІ-87,2023-07-13,2033-07-13,2.0,№50136600-151,2012-01-25,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-13,False
35878908,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІННИЦЬКА ПТАХОФАБРИКА""",Вінницька,Територія Тульчинської міської ради,За межами населеного пункту с. Ульянівка,,UA05100150330022222-ІІ-1,2023-07-12,2033-07-12,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-12,False
44464165,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНОСТІ ""АНКАРАВУД""",Вінницька,Вінниця,Енергетична,5-Е,UA05020030010063857-ІІ-88,2023-07-18,2033-07-18,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-18,False
44803670,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНОСТІ ""КВ АГРО ГРУП""",Вінницька,Бар,Центральна,48 А,UA05060010650011955-ІІ-3,2023-07-21,2033-07-21,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-21,False
43278943,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНОСТІ ""ГРАНАТОВІ МІНЕРАЛИ""",Вінницька,Іванів,Заводська,1,UA05120050010068533-ІІІ-5,2023-07-25,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3092011965,ФІЗИЧНА ОСОБА-ПВІДПРИЄМЕЦЬ ГУМЕНЮК ВІКТОРІЯ МИРОСЛАВІВНА,Вінницька,Вінниця,637-й км річки південний Буг,,UA05020030010063857-ІІ-89,2023-07-25,2033-07-25,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-25,False
38445176,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНОСТІ ""АГРОФІРМА АТК-СЕРВІС""",Вінницька,Тростянець,Наконечного,"3, 13А",UA05040250010017575-ІІ-4,2023-07-25,2033-07-25,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-07-25,False
282435,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГНІВАНСЬКИЙ ЗАВОД СПЕЦЗАЛІЗОБЕТОНУ""",Вінницька,Гнівань,Промислова,15,UA05020070010053570-ІІ-7,2023-08-01,2033-08-01,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-01,False
3729478,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""ОЛЬГОПІЛЬ""",Вінницька,Ольгопіль,Козацька,79,UA05040170010063746-ІІ-1,2023-08-07,2033-08-07,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-07,False
3729478,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""ОЛЬГОПІЛЬ""",Вінницька,Ольгопіль,Козацька,143 А,UA05040170010063746-ІІ-2,2023-08-07,2023-08-07,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2023-08-07,True
33522947,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО   ""ДОБРОБУТ"" ІЛЛІНЕЦЬКОЇ МІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ",Вінницька,Іллінці,Урочище Іллінецьке №1,1,UA05020090010088788-ІІ-7,2023-08-08,2033-08-08,2.0,№UA05020090010088788-6,2022-06-17,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-08,False
375757,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""КОЗЯТИНХЛІБ""",Вінницька,Козятин,Незалежності,72,UA05120090010077573-ІІ-7,2023-08-09,2033-08-09,2.0,№510500000-69,2015-11-02,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-09,False
4594427,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""АГРОШЛЯХБУД""",Вінницька,Оратів,Дружби,3,UA05020190260064051-ІІ-7,2023-08-10,2033-08-10,2.0,№523155100-28,2013-12-16,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-10,False
32840426,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ""ТЯСМИН""",Вінницька,Тернівка,Свободи,20,UA05120110150016023-ІІІ-1,2023-08-14,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
40075815," АКЦІОНЕРНЕ ТОВАРИСТВО ""УКРАЇНСЬКА ЗАЛІЗНИЦЯ""(ВИРОБНИЧИЙ ПІДРОЗДІЛ ""САМЧИНЕЦЬКИЙ КАР'ЄР""  ФІЛІЇ ""ЦЕНТР УПРАВЛІННЯ ПРОМИСЛОВІСТЮ"")",Вінницька,Семенки,Набережна,17 А,UA05060010470074877-ІІ-1,2023-08-16,2033-08-16,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-16,False
40075815," АКЦІОНЕРНЕ ТОВАРИСТВО ""УКРАЇНСЬКА ЗАЛІЗНИЦЯ"" (ВИРОБНИЧИЙ ПІДРОЗДІЛ ""ЖМЕРИНСЬКА ДИСТАНЦІЯ СИГНАЛІЗАЦІЇ ТА ЗВ'ЯЗКУ"" РЕГІОНАЛЬНОЇ ФІЛІЇ ""ПІВДЕННО-ЗАХІДНА ЗАЛІЗНИЦЯ"")",Вінницька,Жмеринка,Птахіна,1,UA05060050010030599-ІІІ-11,2023-08-16,необмежений,3.0,"№510300000-147, №510300000-147/1","14.12.2017
20.01.2021",voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
8320218, КВАРТИРНО-ЕКСПЛУАТАЦІЙНИЙ ВІДДІЛ М. ВІННИЦЯ  ,Вінницька,Балки,Гідності,57,UA05060010040040449-ІІ-1,2023-08-17,необмежений,3.0,№520280201-4,2016-07-15,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
8320218, КВАРТИРНО-ЕКСПЛУАТАЦІЙНИЙ ВІДДІЛ М. ВІННИЦЯ  ,Вінницька,Хмільник,Першого травня,39,UA05120170010081140-ІІ-13,2023-08-17,2033-08-17,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-17,False
20083100,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІКМА"" ",Вінницька,Вінниця,Данила Галицького,27-А,UA05020030010063857-ІІІ-90,2023-08-21,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
43620691,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО ВИРОБНИЧЕ ПІДПРИЄМСТВО ""МФК"" ",Вінницька,Калинівка,Нестерчука В.,1,UA051200700100681037-ІІ-13,2023-08-24,2033-08-24,2.0,№521610100-122,2020-12-29,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-24,False
30641728,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІКІТАН"" ",Вінницька,Велика бушинка,Автодорога Львів-Кіровоград-Знам'янка416 км+200м (праворуч),,UA05020170070092290-ІІ-1,2023-08-24,2033-08-24,2.0,№523010100-76,2018-05-25,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-24,False
32298323,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БОГДАНІВСЬКЕ"" ",Вінницька,Богданівка,Подільська,1,UA05100150040087719-ІІІ-1,2023-08-24,необмежений,3.0,№524382201-1,2011-12-13,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
43857552,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГОЛД ОІЛ"" ",Вінницька,Дашів,Козацька,24,UA05040050010044288-ІІІ-7,2023-08-28,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
36564670,"ТОВАРИСТВО- ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІТИН - БІОСФЕРА"" ",Вінницька,Літинська селищна територіальна громада,,,UA05020130000056031-ІІІ-4,2023-08-30,необмежений,3.0,№522485800-2,2020-07-29,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
14316862,ДКРЖАВНА УСТАНОВА КРИЖОПІЛЬСЬКИЙ ВИПРАВНИЙ ЦЕНТР (№113),Вінницька,Городківка,Благовіщенська,106,UA05100050010082768-ІІ-3,2023-08-30,2033-08-30,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-08-30,False
3729478,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""ОЛЬГОПІЛЬ""",Вінницька,Ольгопіль,Івана Франка,11,UA05040170010063746-ІІІ-3,2023-08-31,необмежений,3.0,№525084401-4,2013-01-28,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3729478,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""ОЛЬГОПІЛЬ""",Вінницька,Ольгопіль,80-ї гвардійської дивізії,3,UA05040170010063746-ІІІ-5,2023-08-31,необмежений,,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
60043530,СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ ) ГОСПОДАРСТВО ПАСТУШЕНКА МИКОЛИ ВІТАЛІЙОВИЧА,Вінницька,Кивачівка,Молодіжна,34,UA05040090040079870-ІІІ-1,2023-08-31,необмежений,3.0,№523782601-3,2018-10-17,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3729478,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""ОЛЬГОПІЛЬ""",Вінницька,Ольгопіль,Центральна,131,UA05040170010063746-ІІІ-4,2023-08-31,необмежений,3.0,№525084401-3,2012-12-26,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3729478,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО  ""ЧИСТЕ МІСТО"" КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ""",Вінницька,Козятин,Героїв майдану,6 Б,UA05120090010077573-ІІ-8,2023-09-08,2033-09-08,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-08,False
3729478,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО  ""ЧИСТЕ МІСТО"" КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ""",Вінницька,Козятин,Героїв майдану,16 А,UA05120090010077573-ІІ-10,2023-09-08,2033-09-08,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-08,False
3729478,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО  ""ЧИСТЕ МІСТО"" КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ""",Вінницька,Козятин,Григорія Сковороди,2А,UA05120090010077573-ІІ-9,2023-09-08,2033-09-08,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-08,False
3729478,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО  ""ЧИСТЕ МІСТО"" КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ""",Вінницька,Козятин,Незалежності,31 А,UA05120090010077573-ІІ-11,2023-09-08,2033-09-08,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-08,False
30641728,"ТОВОРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДВАЛЬНІСТЮ"" ВІКІТАН""",Вінницька,Ладижин,Карла Маркса,2/А,UA05040130010040578-ІІ-9,2023-09-13,2033-09-13,2.0,№510600000-52,2018-12-21,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-13,False
44041596,"""ЦЕНТР НАДАННЯ СОЦІАЛЬНИХ ПОСЛУГ"" ТИВРІВСЬКОЇ СЕЛИЩНОЇ РАДИ  ",Вінницька,Красне,Данила Нечая,11 А,UA05020270140034535-ІІ-1,2023-09-13,2033-09-13,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-13,False
32258427,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО                         "" КРОКУС -""",Вінницька,Марківка,Леонтовича,116,UA05020050100098208-ІІІ-1,2023-09-15,необмежений,3.0,№523787009-1,2014-06-17,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ                        "" АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Теплик,І. Франка,30,UA05040230010056657-ІІІ-8,2023-09-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ                        "" АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Чечельник,Героїв майдану,55,UA05040270010051165-ІІІ-5,2023-09-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ                        "" АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Слобода-Шаргородська,Чудо-Михайлівська,102,UA05060150260072297-ІІІ-1,2023-09-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ                        "" АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Жмеринка,Барляєва,21 Б,UA05060050010030599-ІІІ-12,2023-09-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32054743,"ДОЧІРНЕ ПІДПРИЄМСТВО ""ВІННИЦЬКИЙ ОБЛАВТОДОР"" ВІДКРИТОГО АКЦІОНЕРНОГО ТОВАРИСТВА ""ДЕРЖАВНА АКЦІОНЕРНА КОМПАНІЯ                        "" АВТОМОБІЛЬНІ ДОРОГИ УКРАЇНИ""",Вінницька,Теплик,Забужжя,5,UA05020270010097237-ІІІ-7,2023-09-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
33880213,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЕПАМ СИСТЕМЗ""",Вінницька,Вінниця,Миколи Оводова,21,UA05020030010063857-ІІІ-91,2023-09-27,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3731218,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОВЕЧАЦЬКИЙ СПИРТОВИЙ ЗАВОД""",Вінницька,Дружне,Промислова,25,UA05020210030047435-ІІІ-1,2023-09-19,2033-09-19,2.0,№UA05120070130010203-1,2021-09-29,voda-list-permits-pollutant-emissions122025.csv,dated,2033-09-19,False
44768034," ДЕРЖАВНЕ СПЕЦІАЛІЗОВАНЕ ГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЛІСИ УКРАЇНИ"" ФІЛІЯ ""ГАЙСИНСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО"" ",Вінницька,Флорине,Комарова,149,UA05040010240050718-ІІІ-4,2023-10-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44768034," ДЕРЖАВНЕ СПЕЦІАЛІЗОВАНЕ ГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЛІСИ УКРАЇНИ"" ФІЛІЯ ""ГАЙСИНСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО"" (АДМІНПРИМІЩЕННЯ)",Вінницька,Бершадь,Ю. Коваленка,30,UA05040010010024726-ІІІ-7,2023-10-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44768034," ДЕРЖАВНЕ СПЕЦІАЛІЗОВАНЕ ГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЛІСИ УКРАЇНИ"" ФІЛІЯ ""ГАЙСИНСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО"" (ЛІСОСКЛАД ГЕНРІХІВКА)",Вінницька,Красносілка,Миру,51,UA05040010110088605-ІІІ-2,2023-10-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44768034," ДЕРЖАВНЕ СПЕЦІАЛІЗОВАНЕ ГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ЛІСИ УКРАЇНИ"" ФІЛІЯ ""ГАЙСИНСЬКЕ ЛІСОВЕ ГОСПОДАРСТВО"" (СТРАТІЇВСЬКЕ ЛІСНИЦТВО)",Вінницька,Стратіївка,Мазурівка,8,UA05040170050093529-ІІ-2,2023-10-02,2033-10-02,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2033-10-02,False
